x,y
0.10412509250454605,0.931148964446038
0.05831118323840201,0.7841114432085305
0.1288892636075616,0.8574517834931612
0.651873136870563,0.03993374761193991
0.9990575327537954,0.48013470391742885
0.42489411938004196,0.4750143913552165
0.09323956305161119,0.005001622950658202
0.767339970683679,0.4181472978089005
0.8393542517442256,0.29667201451957226
0.2904503105673939,0.9157410273328424
0.6668773181736469,0.7196266192477196
0.13743395823985338,0.5849687003064901
0.8463222796563059,0.725080406293273
0.7998764619696885,0.26964024640619755
0.227436967426911,0.5117479455657303
0.7222433295100927,0.3090604499448091
0.22721237828955054,0.8251366214826703
0.35084554948844016,0.4738038033246994
0.8634034027345479,0.43954737298190594
0.10778486169874668,0.09273428842425346
0.5230255040805787,0.27608930110000074
0.9587567301932722,0.75974300946109
0.5037373716477305,0.39265749463811517
0.6165006291121244,0.7761856138240546
0.11515484168194234,0.23795397393405437
0.336700287880376,0.07780055329203606
0.12660027015954256,0.9735104183200747
0.9090134268626571,0.03446027101017535
0.33980835042893887,0.3774112358223647
0.20537710073404014,0.5818031763192266
0.43058369657956064,0.757624977035448
0.11725167976692319,0.9496240606531501
0.0412074881605804,0.831988388672471
0.8937538960017264,0.4763877964578569
0.615875948453322,0.9905599234625697
0.3387060521636158,0.3135525272227824
0.18090035300701857,0.08039871626533568
0.2990499397274107,0.9892513661179692
0.12843072833493352,0.8558525780681521
0.09013838646933436,0.7516682441346347
0.5367937758564949,0.742464916780591
0.33156322431750596,0.4499550866894424
0.7577141090296209,0.07341091730631888
0.5933007528074086,0.009105396689847112
0.9112357653211802,0.022137684281915426
0.6491199256852269,0.6212304458022118
0.08204559818841517,0.5101048839278519
0.2988934169989079,0.21611782698892057
0.8060190412215889,0.7209235588088632
0.633145815692842,0.6144192107021809
0.9584625249262899,0.7923995454329997
0.15757395746186376,0.3465766746085137
0.11588903609663248,0.28537891106680036
0.8060481389984488,0.3831561666447669
0.012400999665260315,0.094374168664217
0.4072885327041149,0.13913105870597064
0.7803248027339578,0.23611426446586847
0.4735197548288852,0.3518373838160187
0.6235650873277336,0.17042699293233454
0.13212702726013958,0.01211256766691804
0.21679355413652956,0.07765205902978778
0.38175532198511064,0.2614110461436212
0.6699319826439023,0.11603862629272044
0.7474176287651062,0.15493591059930623
0.7674124862533063,0.2744272199925035
0.3727403334341943,0.10987431812100112
0.44378559407778084,0.9667132606264204
0.5451694591902196,0.07752441009506583
0.039776393212378025,0.09435546956956387
0.4468256672844291,0.8580125635489821
0.5553939295932651,0.5999458897858858
0.43622028757818043,0.7988127202261239
0.43665815610438585,0.36506481119431555
0.5933823382947594,0.9595586941577494
0.3076146433595568,0.7134771095588803
0.2716823376249522,0.111750507960096
0.25902422913350165,0.5323942760005593
0.5731812645681202,0.5646345275454223
0.604993476299569,0.2501087069977075
0.3582662472035736,0.802032144041732
0.3700995894614607,0.6848485085647553
0.32809798512607813,0.06325723603367805
0.4101407586131245,0.05373744550161064
0.8387029457371682,0.040853491984307766
0.03754873224534094,0.10561892692930996
0.7524913917295635,0.3061750109773129
0.07167454180307686,0.8672667550854385
0.6444903302472085,0.7176262366119772
0.2876769902650267,0.05563933472149074
0.8467369501013309,0.8977606082335114
0.8629608559422195,0.0053391000255942345
0.9555874047800899,0.08609060617163777
0.944065342657268,0.26928352075628936
0.4920379451941699,0.4996626563370228
0.8924254078883678,0.6416638970840722
0.9165830498095602,0.545542340958491
0.07713622483424842,0.06558127561584115
0.45080133341252804,0.5708364304155111
0.8038798100315034,0.20601965161040425
0.7612672459799796,0.4105956922285259
0.14353947876952589,0.4994835574179888
0.5129875829443336,0.4107825546525419
0.7817967662122101,0.728177887853235
0.8188809189014137,0.9598464069422334
0.8895127878058702,0.5440950249321759
0.07106884522363544,0.19978944188915193
0.6150064596440643,0.48216584138572216
0.993153928546235,0.06384327774867415
0.3284781542606652,0.8277071774937212
0.48635740857571363,0.3345314508769661
0.01997747621499002,0.13860929617658257
0.9649766529910266,0.26408455497585237
0.6202662759460509,0.38421814050525427
0.8491237212438136,0.3247328447178006
0.8488384650554508,0.3214406038168818
0.5382588438224047,0.09306102362461388
0.0023456942290067673,0.10365228215232491
0.14634099719114602,0.16774833854287863
0.174718584632501,0.9846509483177215
0.5158591726794839,0.06668971315957606
0.7067212196998298,0.49648881726898253
0.5030738601926714,0.3677336082328111
0.45151126151904464,0.30444742063991725
0.875469773542136,0.5353671743068844
0.010803642682731152,0.38468605279922485
0.2936205565929413,0.30619467329233885
0.8414683626033366,0.09633538848720491
0.11539849499240518,0.8865608815103769
0.7507282125297934,0.9854051116853952
0.10505971149541438,0.06991953263059258
0.5926597204525024,0.9520171054173261
0.862350765382871,0.748798607615754
0.8693698265124112,0.4681129939854145
0.45827607274986804,0.09120293334126472
0.7066659186966717,0.5866607949137688
0.42833850625902414,0.41964967688545585
0.20759777980856597,0.5158363075461239
0.4767521966714412,0.8489104611799121
0.6938847491983324,0.6661543464288116
0.08191521908156574,0.8811838789843023
0.019452044274657965,0.983499055961147
0.9596862066537142,0.06366584519855678
0.5400762239005417,0.3950680661946535
0.7923638315405697,0.6528782397508621
